code,name,market,job
215790,이노인스트루먼트,KOSDAQ,통신 및 방송 장비 제조업
344860,이노진,KONEX,기타 화학제품 제조업
246960,이노테라피,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
088390,이녹스,KOSDAQ,그외 기타 운송장비 제조업
272290,이녹스첨단소재,KOSDAQ,전자부품 제조업
053350,이니텍,KOSDAQ,소프트웨어 개발 및 공급업
041520,이라이콤,KOSDAQ,상품 중개업
264850,이랜시스,KOSDAQ,전자부품 제조업
054210,이랜텍,KOSDAQ,전자부품 제조업
164060,이루다,KOSDAQ,의료용 기기 제조업
065440,이루온,KOSDAQ,소프트웨어 개발 및 공급업
088260,이리츠코크렙,KOSPI,부동산 임대 및 공급업
139480,이마트,KOSPI,종합 소매업
115610,이미지스,KOSDAQ,반도체 제조업
349720,이베스트스팩5호,KOSDAQ,금융 지원 서비스업
078020,이베스트투자증권,KOSDAQ,금융 지원 서비스업
131400,이브이첨단소재,KOSDAQ,전자부품 제조업
208850,이비테크,KONEX,기타 전기장비 제조업
351330,이삭엔지니어링,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
080010,이상네트웍스,KOSDAQ,상품 중개업
379390,이성씨엔아이,KONEX,"건축기술, 엔지니어링 및 관련 기술 서비스업"
086890,이수앱지스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
007660,이수페타시스,KOSPI,전자부품 제조업
005950,이수화학,KOSPI,기초 화학물질 제조업
015020,이스타코,KOSPI,부동산 임대 및 공급업
047560,이스트소프트,KOSDAQ,소프트웨어 개발 및 공급업
900110,이스트아시아홀딩스,KOSDAQ,기타 금융업
067010,이씨에스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
093230,이아이디,KOSPI,기타 전문 도매업
341310,이앤에치,KONEX,기타 섬유제품 제조업
101360,이엔드디,KOSDAQ,기타 화학제품 제조업
102710,이엔에프테크놀로지,KOSDAQ,기타 화학제품 제조업
066980,이엔코퍼레이션,KOSDAQ,기타 정보 서비스업
074610,이엔플러스,KOSPI,일반 목적용 기계 제조업
063760,이엘피,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
123570,이엠넷,KOSDAQ,광고업
083470,이엠앤아이,KOSDAQ,플라스틱제품 제조업
095190,이엠코리아,KOSDAQ,특수 목적용 기계 제조업
091120,이엠텍,KOSDAQ,전자부품 제조업
232530,이엠티,KONEX,일차전지 및 축전지 제조업
102460,이연제약,KOSPI,의약품 제조업
039030,이오테크닉스,KOSDAQ,특수 목적용 기계 제조업
294090,이오플로우,KOSDAQ,의료용 기기 제조업
088290,이원컴포텍,KOSDAQ,자동차 신품 부품 제조업
084680,이월드,KOSPI,귀금속 및 장신용품 제조업
181340,이즈미디어,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
353810,이지바이오,KOSDAQ,동물용 사료 및 조제식품 제조업
350520,이지스레지던스리츠,KOSPI,부동산 임대 및 공급업
334890,이지스밸류리츠,KOSPI,부동산 임대 및 공급업
099750,이지케어텍,KOSDAQ,소프트웨어 개발 및 공급업
377330,이지트로닉스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
035810,이지홀딩스,KOSDAQ,동물용 사료 및 조제식품 제조업
160600,이큐셀,KOSDAQ,특수 목적용 기계 제조업
092130,이크레더블,KOSDAQ,기타 정보 서비스업
096040,이트론,KOSDAQ,기타 전문 도매업
134060,이퓨쳐,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업"
001840,이화공영,KOSDAQ,건물 건설업
000760,이화산업,KOSPI,기타 전문 도매업
024810,이화전기,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
014990,인디에프,KOSPI,봉제의복 제조업
041830,인바디,KOSDAQ,의료용 기기 제조업
352940,인바이오,KOSDAQ,"비료, 농약 및 살균, 살충제 제조업"
101140,인바이오젠,KOSPI,기계장비 및 관련 물품 도매업
216400,인바이츠바이오코아,KONEX,자연과학 및 공학 연구개발업
079950,인베니아,KOSDAQ,특수 목적용 기계 제조업
277410,인산가,KOSDAQ,기타 식품 제조업
060150,인선이엔티,KOSDAQ,폐기물 처리업
033230,인성정보,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
006490,인스코비,KOSPI,전기 통신업
037330,인지디스플레,KOSDAQ,전자부품 제조업
023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업
034590,인천도시가스,KOSPI,연료용 가스 제조 및 배관공급업
211050,인카금융서비스,KOSDAQ,보험 및 연금관련 서비스업
083640,인콘,KOSDAQ,통신 및 방송 장비 제조업
216050,인크로스,KOSDAQ,광고업
049070,인탑스,KOSDAQ,통신 및 방송 장비 제조업
119610,인터로조,KOSDAQ,의료용 기기 제조업
017250,인터엠,KOSDAQ,영상 및 음향기기 제조업
129260,인터지스,KOSPI,도로 화물 운송업
051370,인터플렉스,KOSDAQ,전자부품 제조업
064290,인텍플러스,KOSDAQ,특수 목적용 기계 제조업
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업
150840,인트로메딕,KOSDAQ,의료용 기기 제조업
048530,인트론바이오,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
023810,인팩,KOSPI,자동차 신품 부품 제조업
175140,인포마크,KOSDAQ,통신 및 방송 장비 제조업
115310,인포바인,KOSDAQ,전기 통신업
039290,인포뱅크,KOSDAQ,기타 정보 서비스업
071200,인피니트헬스케어,KOSDAQ,소프트웨어 개발 및 공급업
101930,인화정공,KOSDAQ,선박 및 보트 건조업
249420,일동제약,KOSPI,의약품 제조업
000230,일동홀딩스,KOSPI,의약품 제조업
013360,일성건설,KOSPI,토목 건설업
003120,일성신약,KOSPI,의약품 제조업
333430,일승,KOSDAQ,선박 및 보트 건조업
068330,일신바이오,KOSDAQ,일반 목적용 기계 제조업
003200,일신방직,KOSPI,방적 및 가공사 제조업
007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업"
058450,일야,KOSDAQ,플라스틱제품 제조업
007570,일양약품,KOSPI,의약품 제조업
008500,일정실업,KOSPI,편조원단 제조업
019540,일지테크,KOSDAQ,자동차 신품 부품 제조업
081000,일진다이아,KOSPI,기타 화학제품 제조업
020760,일진디스플,KOSPI,반도체 제조업
020150,일진머티리얼즈,KOSPI,전자부품 제조업
103590,일진전기,KOSPI,절연선 및 케이블 제조업
094820,일진파워,KOSDAQ,전기 및 통신 공사업
271940,일진하이솔루스,KOSPI,그외 기타 운송장비 제조업
015860,일진홀딩스,KOSPI,기타 금융업
226320,잇츠한불,KOSPI,기타 화학제품 제조업
950140,잉글우드랩,KOSDAQ,기타 화학제품 제조업
049550,잉크테크,KOSDAQ,기타 화학제품 제조업
254120,자비스,KOSDAQ,특수 목적용 기계 제조업
043910,자연과환경,KOSDAQ,환경 정화 및 복원업
234920,자이글,KOSDAQ,가정용 기기 제조업
289220,자이언트스텝,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
317400,자이에스앤디,KOSPI,부동산 임대 및 공급업
033240,자화전자,KOSPI,전자부품 제조업
174880,장원테크,KOSDAQ,통신 및 방송 장비 제조업
049630,재영솔루텍,KOSDAQ,사진장비 및 광학기기 제조업
000950,전방,KOSPI,방적 및 가공사 제조업
110020,전진바이오팜,KOSDAQ,기타 화학제품 제조업
208140,정다운,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
040420,정상제이엘에스,KOSDAQ,일반 교습 학원
045510,정원엔시스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
217190,제너셈,KOSDAQ,특수 목적용 기계 제조업
095700,제넥신,KOSDAQ,자연과학 및 공학 연구개발업
072520,제넨바이오,KOSDAQ,생활용품 도매업
122310,제노레이,KOSDAQ,의료용 기기 제조업
361390,제노코,KOSDAQ,통신 및 방송 장비 제조업
066830,제노텍,KONEX,기타 화학제품 제조업
187420,제노포커스,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
225220,제놀루션,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
123330,제닉,KOSDAQ,기타 화학제품 제조업
159580,제로투세븐,KOSDAQ,생활용품 도매업
147830,제룡산업,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
033100,제룡전기,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
079370,제우스,KOSDAQ,특수 목적용 기계 제조업
054950,제이브이엠,KOSDAQ,일반 목적용 기계 제조업
023440,제이스코홀딩스,KOSDAQ,1차 철강 제조업
090470,제이스텍,KOSDAQ,특수 목적용 기계 제조업
287410,제이시스메디칼,KOSDAQ,의료용 기기 제조업
137950,제이씨케미칼,KOSDAQ,기타 화학제품 제조업
033320,제이씨현시스템,KOSDAQ,기계장비 및 관련 물품 도매업
348950,제이알글로벌리츠,KOSPI,부동산 임대 및 공급업
204270,제이앤티씨,KOSDAQ,전자부품 제조업
194370,제이에스코퍼레이션,KOSPI,"가죽, 가방 및 유사제품 제조업"
026040,제이에스티나,KOSDAQ,귀금속 및 장신용품 제조업
126880,제이엔케이히터,KOSDAQ,일반 목적용 기계 제조업
322510,제이엘케이,KOSDAQ,소프트웨어 개발 및 공급업
254160,제이엠멀티,KONEX,제재 및 목재 가공업
033050,제이엠아이,KOSDAQ,기록매체 복제업
094970,제이엠티,KOSDAQ,전자부품 제조업
058420,제이웨이,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
025620,제이준코스메틱,KOSPI,기타 화학제품 제조업
089790,제이티,KOSDAQ,특수 목적용 기계 제조업
030000,제일기획,KOSPI,광고업
052670,제일바이오,KOSDAQ,의약품 제조업
271980,제일약품,KOSPI,의약품 제조업
001560,제일연마,KOSPI,기타 비금속 광물제품 제조업
199820,제일전기공업,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
038010,제일테크노스,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
002620,제일파마홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업
276730,제주맥주,KOSDAQ,알코올음료 제조업
080220,제주반도체,KOSDAQ,반도체 제조업
006220,제주은행,KOSPI,은행 및 저축기관
089590,제주항공,KOSPI,항공 여객 운송업
216080,제테마,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
229000,젠큐릭스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
248020,젬,KONEX,전구 및 조명장치 제조업
082270,젬백스,KOSDAQ,특수 목적용 기계 제조업
064800,젬백스링크,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
044060,조광ILI,KOSDAQ,일반 목적용 기계 제조업
004910,조광페인트,KOSPI,기타 화학제품 제조업
004700,조광피혁,KOSPI,"가죽, 가방 및 유사제품 제조업"
001550,조비,KOSPI,"비료, 농약 및 살균, 살충제 제조업"
000480,조선내화,KOSPI,"내화, 비내화 요업제품 제조업"
120030,조선선재,KOSPI,기타 금속 가공제품 제조업
034940,조아제약,KOSDAQ,의약품 제조업
067000,조이시티,KOSDAQ,소프트웨어 개발 및 공급업
018470,조일알미늄,KOSPI,1차 비철금속 제조업
002600,조흥,KOSPI,기타 식품 제조업
185750,종근당,KOSPI,의약품 제조업
063160,종근당바이오,KOSPI,의약품 제조업
001630,종근당홀딩스,KOSPI,의약품 제조업
033340,좋은사람들,KOSDAQ,봉제의복 제조업
036930,주성엔지니어링,KOSDAQ,특수 목적용 기계 제조업
044380,주연테크,KOSPI,컴퓨터 및 주변장치 제조업
239340,줌인터넷,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
051980,중앙디앤엠,KOSDAQ,플라스틱제품 제조업
072020,중앙백신,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
000440,중앙에너비스,KOSDAQ,기타 전문 도매업
078650,지나인제약,KOSDAQ,사진장비 및 광학기기 제조업
228760,지노믹트리,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
314130,지놈앤컴퍼니,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
013890,지누스,KOSPI,가구 제조업
389030,지니너스,KOSDAQ,자연과학 및 공학 연구개발업
043610,지니뮤직,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
263860,지니언스,KOSDAQ,소프트웨어 개발 및 공급업
303030,지니틱스,KOSDAQ,반도체 제조업
036180,지더블유바이텍,KOSDAQ,기계장비 및 관련 물품 도매업
208350,지란지교시큐리티,KOSDAQ,소프트웨어 개발 및 공급업
144510,지씨셀,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
382480,지아이텍,KOSDAQ,특수 목적용 기계 제조업
382800,지앤비에스엔지니어링,KOSDAQ,특수 목적용 기계 제조업
299480,지앤이헬스케어,KONEX,기타 섬유제품 제조업
051160,지어소프트,KOSDAQ,소프트웨어 개발 및 공급업
053050,지에스이,KOSDAQ,연료용 가스 제조 및 배관공급업
119850,지엔씨에너지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
270520,지엔원에너지,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업"
065060,지엔코,KOSDAQ,봉제의복 제조업
204840,지엘팜텍,KOSDAQ,자연과학 및 공학 연구개발업
013870,지엠비코리아,KOSPI,자동차 신품 부품 제조업
071320,지역난방공사,KOSPI,"증기, 냉·온수 및 공기조절 공급업"
311320,지오엘리먼트,KOSDAQ,전자부품 제조업
035000,지투알,KOSPI,회사 본부 및 경영 컨설팅 서비스업
388050,지투파워,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
219750,지티지웰니스,KOSDAQ,의료용 기기 제조업
088790,진도,KOSPI,기타 전문 도매업
018120,진로발효,KOSDAQ,알코올음료 제조업
109820,진매트릭스,KOSDAQ,자연과학 및 공학 연구개발업
086060,진바이오텍,KOSDAQ,산업용 농·축산물 및 동·식물 도매업
036890,진성티이씨,KOSDAQ,특수 목적용 기계 제조업
363250,진시스템,KOSDAQ,의료용 기기 제조업
003780,진양산업,KOSPI,플라스틱제품 제조업
007370,진양제약,KOSDAQ,의약품 제조업
010640,진양폴리,KOSPI,플라스틱제품 제조업
100250,진양홀딩스,KOSPI,플라스틱제품 제조업
051630,진양화학,KOSPI,플라스틱제품 제조업
272450,진에어,KOSPI,항공 여객 운송업
011000,진원생명과학,KOSPI,의약품 제조업
250030,진코스텍,KONEX,기타 화학제품 제조업
002780,진흥기업,KOSPI,토목 건설업
233990,질경이,KONEX,기타 화학제품 제조업
085660,차바이오텍,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
261780,차백신연구소,KOSDAQ,자연과학 및 공학 연구개발업
009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업
158310,참존글로벌,KOSDAQ,특수 목적용 기계 제조업
094850,참좋은여행,KOSDAQ,여행사 및 기타 여행보조 서비스업
004650,창해에탄올,KOSDAQ,알코올음료 제조업
278280,천보,KOSDAQ,기초 화학물질 제조업
000650,천일고속,KOSPI,육상 여객 운송업
140290,청광건설,KONEX,토목 건설업
362320,청담글로벌,KOSDAQ,생활용품 도매업
066360,체리부로,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
033250,체시스,KOSPI,자동차 신품 부품 제조업
047820,초록뱀미디어,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
052300,초록뱀컴퍼니,KOSDAQ,상품 종합 도매업
118000,초록뱀헬스케어,KOSPI,기계장비 및 관련 물품 도매업
094360,칩스앤미디어,KOSDAQ,반도체 제조업
016790,카나리아바이오,KOSDAQ,동물용 사료 및 조제식품 제조업
016920,카스,KOSDAQ,기계장비 및 관련 물품 도매업
284620,카이노스메드,KOSDAQ,자연과학 및 공학 연구개발업
035720,카카오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
293490,카카오게임즈,KOSDAQ,소프트웨어 개발 및 공급업
323410,카카오뱅크,KOSPI,은행 및 저축기관
377300,카카오페이,KOSPI,금융 지원 서비스업
042000,카페24,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
006380,카프로,KOSPI,기초 화학물질 제조업
317530,캐리소프트,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
071850,캐스텍코리아,KOSDAQ,자동차 신품 부품 제조업
050110,캠시스,KOSDAQ,전자부품 제조업
223310,커머스마이너,KOSDAQ,소프트웨어 개발 및 공급업
109070,컨버즈,KOSPI,통신 및 방송 장비 제조업
900310,컬러레이,KOSDAQ,기타 금융업
078340,컴투스,KOSDAQ,소프트웨어 개발 및 공급업
063080,컴투스홀딩스,KOSDAQ,소프트웨어 개발 및 공급업
307930,컴퍼니케이,KOSDAQ,기타 금융업
079190,케스피온,KOSDAQ,통신 및 방송 장비 제조업
263700,케어랩스,KOSDAQ,광고업
214370,케어젠,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
221980,케이디켐,KOSDAQ,기타 화학제품 제조업
001620,케이비아이동국실업,KOSPI,자동차 신품 부품 제조업
342550,케이비제20호스팩,KOSDAQ,금융 지원 서비스업
424140,케이비제21호스팩,KOSDAQ,금융 지원 서비스업
192250,케이사인,KOSDAQ,소프트웨어 개발 및 공급업
029460,케이씨,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
115500,케이씨에스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
281820,케이씨텍,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
089150,케이씨티,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
025880,케이씨피드,KOSDAQ,동물용 사료 및 조제식품 제조업
093320,케이아이엔엑스,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
073010,케이에스피,KOSDAQ,일반 목적용 기계 제조업
105330,케이엔더블유,KOSDAQ,전자부품 제조업
272110,케이엔제이,KOSDAQ,특수 목적용 기계 제조업
039420,케이엘넷,KOSDAQ,전기 통신업
083550,케이엠,KOSDAQ,기타 섬유제품 제조업
032500,케이엠더블유,KOSDAQ,통신 및 방송 장비 제조업
225430,케이엠제약,KOSDAQ,기타 화학제품 제조업
102370,케이옥션,KOSDAQ,상품 중개업
381970,케이카,KOSPI,자동차 판매업
145270,케이탑리츠,KOSPI,부동산 임대 및 공급업
036030,케이티알파,KOSDAQ,상품 중개업
064820,케이프,KOSDAQ,선박 및 보트 건조업
347140,케이프이에스제4호,KOSDAQ,기타 금융업
256940,케이피에스,KOSDAQ,특수 목적용 기계 제조업
024880,케이피에프,KOSDAQ,기타 금속 가공제품 제조업
042040,케이피엠테크,KOSDAQ,기타 화학제품 제조업
054410,케이피티유,KOSDAQ,기타 금속 가공제품 제조업
258610,케일럼,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
274090,켄코아에어로스페이스,KOSDAQ,"항공기,우주선 및 부품 제조업"
402420,켈스,KONEX,의료용 기기 제조업
217600,켐온,KOSDAQ,자연과학 및 공학 연구개발업
089010,켐트로닉스,KOSDAQ,기타 화학제품 제조업
220260,켐트로스,KOSDAQ,기타 화학제품 제조업
176590,코나솔,KONEX,특수 목적용 기계 제조업
052400,코나아이,KOSDAQ,소프트웨어 개발 및 공급업
402030,코난테크놀로지,KOSDAQ,소프트웨어 개발 및 공급업
391710,코닉오토메이션,KOSDAQ,소프트웨어 개발 및 공급업
046070,코다코,KOSDAQ,자동차 신품 부품 제조업
047770,코데즈컴바인,KOSDAQ,봉제의복 제조업
078940,코드네이처,KOSDAQ,전기 및 통신 공사업
080530,코디,KOSDAQ,기타 화학제품 제조업
224060,코디엠,KOSDAQ,특수 목적용 기계 제조업
417310,코람코더원리츠,KOSPI,부동산 임대 및 공급업
357120,코람코에너지리츠,KOSPI,부동산 임대 및 공급업
104540,코렌텍,KOSDAQ,의료용 기기 제조업
027050,코리아나,KOSDAQ,기타 화학제품 제조업
290510,코리아센터,KOSDAQ,소프트웨어 개발 및 공급업
007810,코리아써키트,KOSPI,전자부품 제조업
190650,코리아에셋투자증권,KOSDAQ,금융 지원 서비스업
101670,코리아에스이,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
123410,코리아에프티,KOSDAQ,자동차 신품 부품 제조업
003690,코리안리,KOSPI,재 보험업
036690,코맥스,KOSDAQ,통신 및 방송 장비 제조업
049430,코메론,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
183300,코미코,KOSDAQ,특수 목적용 기계 제조업
041960,코미팜,KOSDAQ,의약품 제조업
089890,코세스,KOSDAQ,특수 목적용 기계 제조업
009730,코센,KOSDAQ,1차 철강 제조업
189350,코셋,KONEX,통신 및 방송 장비 제조업
082660,코스나인,KOSDAQ,기타 화학제품 제조업
192820,코스맥스,KOSPI,기타 화학제품 제조업
044820,코스맥스비티아이,KOSPI,기타 금융업
222040,코스맥스엔비티,KOSDAQ,기타 식품 제조업
241710,코스메카코리아,KOSDAQ,기타 화학제품 제조업
005070,코스모신소재,KOSPI,기타 화학제품 제조업
005420,코스모화학,KOSPI,기타 화학제품 제조업
069110,코스온,KOSDAQ,기타 화학제품 제조업
169670,코스텍시스템,KONEX,특수 목적용 기계 제조업
071950,코아스,KOSPI,가구 제조업
166480,코아스템,KOSDAQ,의약품 제조업
045970,코아시아,KOSDAQ,반도체 제조업
196450,코아시아옵틱스,KOSDAQ,사진장비 및 광학기기 제조업
029960,코엔텍,KOSDAQ,폐기물 처리업
002020,코오롱,KOSPI,기타 금융업
003070,코오롱글로벌,KOSPI,토목 건설업
102940,코오롱생명과학,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
120110,코오롱인더,KOSPI,화학섬유 제조업
950160,코오롱티슈진,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
138490,코오롱플라스틱,KOSPI,합성고무 및 플라스틱 물질 제조업
056000,코원플레이,KOSDAQ,소프트웨어 개발 및 공급업
021240,코웨이,KOSPI,그외 기타 개인 서비스업
033290,코웰패션,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
056360,코위버,KOSDAQ,통신 및 방송 장비 제조업
282880,코윈테크,KOSDAQ,특수 목적용 기계 제조업
121850,코이즈,KOSDAQ,플라스틱제품 제조업
015710,코콤,KOSDAQ,통신 및 방송 장비 제조업
052330,코텍,KOSDAQ,영상 및 음향기기 제조업
322780,코퍼스코리아,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
126600,코프라,KOSDAQ,합성고무 및 플라스틱 물질 제조업
036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업"
200130,콜마비앤에이치,KOSDAQ,기초 의약물질 및 생물학적 제제 제조업
031820,콤텍시스템,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
294570,쿠콘,KOSDAQ,소프트웨어 개발 및 공급업
192400,쿠쿠홀딩스,KOSPI,기타 금융업
284740,쿠쿠홈시스,KOSPI,개인 및 가정용품 임대업
317690,퀀타매트릭스,KOSDAQ,의료용 기기 제조업
365270,큐라클,KOSDAQ,자연과학 및 공학 연구개발업
060280,큐렉소,KOSDAQ,기타 상품 전문 소매업
015590,큐로,KOSPI,일반 목적용 기계 제조업
040350,큐로컴,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
051780,큐로홀딩스,KOSDAQ,음·식료품 및 담배 소매업
115180,큐리언트,KOSDAQ,자연과학 및 공학 연구개발업
182360,큐브엔터,KOSDAQ,오디오물 출판 및 원판 녹음업
066310,큐에스아이,KOSDAQ,반도체 제조업
136660,큐엠씨,KONEX,특수 목적용 기계 제조업
016600,큐캐피탈,KOSDAQ,기타 금융업
264900,크라운제과,KOSPI,기타 식품 제조업
005740,크라운해태홀딩스,KOSPI,기타 금융업
259960,크래프톤,KOSPI,소프트웨어 개발 및 공급업
096240,크레버스,KOSDAQ,일반 교습 학원
215570,크로넥스,KONEX,자연과학 및 공학 연구개발업
043590,크로바하이텍,KOSDAQ,반도체 제조업
114120,크루셜텍,KOSDAQ,전자부품 제조업
110790,크리스에프앤씨,KOSDAQ,봉제의복 제조업
900250,크리스탈신소재,KOSDAQ,기타 금융업
083790,크리스탈지노믹스,KOSDAQ,자연과학 및 공학 연구개발업
045520,크린앤사이언스,KOSDAQ,일반 목적용 기계 제조업
036170,클라우드에어,KOSDAQ,반도체 제조업
214150,클래시스,KOSDAQ,의료용 기기 제조업
352770,클리노믹스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
237880,클리오,KOSDAQ,기타 화학제품 제조업
139670,키네마스터,KOSDAQ,소프트웨어 개발 및 공급업
020120,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
413600,키움제6호스팩,KOSDAQ,금융 지원 서비스업
039490,키움증권,KOSPI,금융 지원 서비스업
054780,키이스트,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
336040,타스컴,KONEX,자연과학 및 공학 연구개발업
219130,타이거일렉,KOSDAQ,전자부품 제조업
318660,타임기술,KONEX,소프트웨어 개발 및 공급업
180060,탑선,KONEX,기타 전기장비 제조업
065130,탑엔지니어링,KOSDAQ,특수 목적용 기계 제조업
134580,탑코미디어,KOSDAQ,통신 및 방송 장비 제조업
014580,태경비케이,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
015890,태경산업,KOSPI,기초 화학물질 제조업
006890,태경케미컬,KOSPI,기초 화학물질 제조업
023160,태광,KOSDAQ,1차 철강 제조업
003240,태광산업,KOSPI,화학섬유 제조업
011280,태림포장,KOSPI,"골판지, 종이 상자 및 종이용기 제조업"
323280,태성,KOSDAQ,특수 목적용 기계 제조업
053620,태양,KOSDAQ,기타 금속 가공제품 제조업
004100,태양금속,KOSPI,자동차 신품 부품 제조업
116100,태양기계,KONEX,자동차 신품 부품 제조업
